snooze_count,historical_success_rate,avg_time_taken_ms,last_failed_type,target_challenge_type,target_difficulty,target_multi_step
0,0.56,3394,math,memory,3,1
2,0.74,11255,none,math,3,2
5,0.45,13341,pattern,word_scramble,1,2
1,0.73,9411,memory,math,2,1
0,0.41,3455,math,memory,2,1
2,0.78,11054,riddle,math,3,2
4,0.97,3538,none,riddle,5,3
1,0.49,2698,math,memory,2,1
1,0.51,4567,math,memory,3,1
5,0.48,18888,pattern,word_scramble,1,2
2,0.66,11684,riddle,word_scramble,3,2
2,0.81,5594,quiz,pattern,3,2
6,0.93,1939,logic,riddle,4,3
2,0.75,7078,none,word_scramble,3,2
1,0.63,4048,word_scramble,memory,2,1
1,0.57,3251,word_scramble,memory,3,1
0,0.82,7966,word_scramble,memory,1,1
3,0.7,6506,pattern,word_scramble,4,3
4,0.97,3933,logic,riddle,4,3
0,0.5,4704,math,memory,2,1
0,0.69,3431,word_scramble,memory,3,1
2,0.69,10464,memory,math,3,2
5,0.37,13173,logic,quiz,1,2
0,0.58,2892,word_scramble,memory,2,1
0,0.63,4755,math,memory,2,1
3,0.83,10278,math,quiz,4,3
1,0.44,3645,math,memory,3,1
4,0.57,14109,pattern,quiz,2,2
3,0.3,19130,logic,quiz,2,2
1,0.47,2990,word_scramble,memory,2,1
1,0.53,4096,word_scramble,memory,3,1
1,0.65,5569,math,memory,3,1
5,0.47,21423,pattern,memory,2,2
3,0.63,5133,word_scramble,logic,4,3
5,0.88,3926,riddle,pattern,4,3
4,0.45,20935,logic,word_scramble,2,2
0,0.54,5839,math,memory,3,1
5,0.52,24231,pattern,quiz,2,2
2,0.62,7755,memory,quiz,3,2
1,0.46,5472,math,memory,3,1
0,0.7,8235,math,quiz,1,1
6,0.92,1981,logic,pattern,5,3
0,0.63,5220,word_scramble,memory,3,1
0,0.43,4832,math,memory,2,1
6,0.96,2169,none,logic,4,3
5,0.92,2618,logic,riddle,4,3
0,0.65,5204,word_scramble,memory,2,1
0,0.66,4485,math,memory,3,1
5,0.92,1557,riddle,riddle,4,3
3,0.99,3534,logic,logic,4,3
5,0.86,3790,none,riddle,4,3
1,0.8,10893,pattern,pattern,2,1
0,0.75,7512,word_scramble,pattern,1,1
1,0.63,5040,word_scramble,memory,2,1
0,0.55,2302,word_scramble,memory,2,1
4,0.94,2867,riddle,logic,4,3
3,0.31,15623,logic,word_scramble,2,2
3,0.39,20440,math,quiz,1,2
5,0.86,2032,none,pattern,5,3
3,0.94,1837,none,logic,5,3
3,0.68,5719,none,logic,4,3
3,0.9,3323,riddle,pattern,5,3
0,0.59,4936,word_scramble,memory,2,1
0,0.49,3075,math,memory,2,1
0,0.69,3873,math,memory,2,1
3,0.88,2575,logic,riddle,4,3
4,0.94,3699,logic,riddle,4,3
4,0.4,22564,pattern,memory,1,2
3,0.9,2920,riddle,riddle,4,3
4,0.56,14870,logic,word_scramble,2,2
4,0.41,20769,pattern,quiz,2,2
6,0.99,1748,none,pattern,4,3
1,0.69,3615,math,memory,3,1
3,0.33,23847,logic,word_scramble,1,2
1,0.78,9859,quiz,pattern,2,1
3,0.8,7313,math,pattern,4,3
2,0.65,8457,word_scramble,memory,3,2
1,0.67,3891,math,memory,2,1
3,0.53,13761,pattern,word_scramble,2,2
3,0.88,2440,riddle,pattern,4,3
4,0.87,2430,none,riddle,5,3
0,0.77,10165,riddle,pattern,1,1
3,0.77,10978,math,pattern,4,3
5,0.41,17623,math,quiz,1,2
0,0.45,4202,math,memory,2,1
4,0.86,3290,riddle,riddle,5,3
3,0.54,12483,pattern,word_scramble,2,2
0,0.69,3425,math,memory,2,1
0,0.4,3532,math,memory,3,1
1,0.71,9551,word_scramble,quiz,2,1
4,0.9,2787,logic,riddle,5,3
5,0.36,17127,math,word_scramble,1,2
5,0.44,14173,logic,memory,1,2
3,0.37,12938,pattern,quiz,1,2
4,0.96,3428,riddle,pattern,5,3
0,0.65,6085,memory,math,1,1
4,0.32,14810,math,memory,2,2
4,0.48,17900,logic,quiz,1,2
1,0.48,5577,math,memory,2,1
3,0.55,20250,math,quiz,2,2
0,0.52,4298,math,memory,3,1
4,0.4,24044,pattern,quiz,2,2
5,0.54,18666,math,quiz,2,2
3,1.0,2325,none,logic,4,3
3,0.37,12024,logic,quiz,2,2
4,0.36,15270,pattern,word_scramble,2,2
1,0.51,2743,word_scramble,memory,2,1
3,0.64,7063,math,memory,4,3
1,0.53,2815,word_scramble,memory,3,1
2,0.7,11926,pattern,logic,3,2
5,0.54,18432,pattern,memory,2,2
3,0.99,1753,none,logic,4,3
3,0.41,23514,math,memory,2,2
3,0.73,10918,riddle,pattern,4,3
0,0.52,2309,math,memory,2,1
2,0.67,7291,logic,logic,3,2
2,0.72,11383,pattern,logic,3,2
5,0.47,17225,math,word_scramble,2,2
4,0.89,1798,logic,logic,4,3
4,0.34,22762,math,quiz,2,2
0,0.4,2800,math,memory,2,1
2,0.66,10253,none,math,3,2
3,0.67,9947,riddle,quiz,4,3
4,0.93,3599,logic,logic,4,3
3,0.36,19570,pattern,quiz,2,2
0,0.41,4893,word_scramble,memory,2,1
1,0.6,2899,math,memory,3,1
3,0.36,20978,pattern,memory,1,2
1,0.59,4817,word_scramble,memory,3,1
4,0.52,13434,logic,word_scramble,1,2
1,0.53,2666,math,memory,3,1
5,0.91,1500,none,logic,4,3
3,0.91,2597,none,riddle,4,3
0,0.63,3726,word_scramble,memory,2,1
5,0.87,2292,logic,riddle,4,3
3,0.7,10276,quiz,memory,4,3
1,0.58,3145,word_scramble,memory,3,1
4,0.48,13826,math,memory,2,2
5,0.38,21602,math,word_scramble,2,2
0,0.63,5885,math,memory,2,1
5,0.57,23499,logic,word_scramble,1,2
0,0.81,10295,memory,pattern,1,1
3,0.98,1881,logic,pattern,5,3
5,0.52,24684,math,word_scramble,1,2
0,0.51,3775,word_scramble,memory,3,1
4,0.41,20754,pattern,memory,1,2
4,1.0,2235,none,pattern,4,3
3,0.33,24331,math,memory,1,2
1,0.56,3092,math,memory,2,1
4,0.45,17234,logic,memory,1,2
3,0.93,2287,none,riddle,5,3
0,0.67,3416,math,memory,2,1
2,0.78,11728,memory,word_scramble,3,2
3,0.53,24221,math,word_scramble,1,2
5,1.0,3019,riddle,logic,5,3
6,0.99,3372,riddle,pattern,4,3
1,0.8,7059,memory,word_scramble,2,1
0,0.77,10746,math,memory,1,1
3,0.73,5541,word_scramble,riddle,4,3
4,0.51,16104,logic,word_scramble,1,2
4,0.92,1782,none,pattern,4,3
0,0.67,9667,logic,pattern,1,1
3,0.89,2727,riddle,riddle,5,3
1,0.59,5972,word_scramble,memory,3,1
1,0.42,5210,math,memory,3,1
4,0.87,1889,riddle,logic,5,3
1,0.44,4830,word_scramble,memory,3,1
2,0.63,5813,math,logic,3,2
2,0.71,5626,math,quiz,3,2
3,0.85,2699,riddle,riddle,4,3
3,0.45,18170,logic,memory,2,2
1,0.64,11054,quiz,quiz,2,1
5,0.32,21335,math,quiz,1,2
0,0.85,5494,logic,word_scramble,1,1
3,0.96,3272,riddle,riddle,5,3
6,0.86,2522,none,logic,4,3
5,0.97,2863,none,pattern,4,3
0,0.65,11369,logic,pattern,1,1
1,0.49,2739,math,memory,3,1
6,0.99,3825,riddle,logic,5,3
4,0.88,2417,logic,logic,4,3
6,0.9,2955,riddle,logic,4,3
4,0.59,12763,math,quiz,2,2
5,0.55,22325,pattern,quiz,2,2
0,0.56,2811,word_scramble,memory,3,1
4,0.57,19934,logic,quiz,2,2
0,0.71,8914,memory,memory,1,1
2,0.64,9144,none,riddle,3,2
3,0.99,2106,none,logic,4,3
5,1.0,2005,none,logic,5,3
4,0.32,16433,math,word_scramble,2,2
3,0.36,17000,logic,quiz,1,2
6,0.86,2287,none,pattern,5,3
3,0.47,16860,logic,quiz,2,2
3,0.97,2214,riddle,logic,4,3
6,0.89,1685,none,pattern,4,3
3,0.49,15284,math,word_scramble,2,2
3,0.74,10709,quiz,pattern,4,3
5,0.33,19223,math,memory,2,2
1,0.45,2951,math,memory,2,1
3,0.92,2011,logic,logic,5,3
1,0.79,5522,none,pattern,2,1
3,0.9,2931,none,logic,4,3
0,0.66,4356,math,memory,3,1
0,0.56,4500,word_scramble,memory,2,1
3,0.52,21641,logic,memory,1,2
3,0.55,21189,logic,quiz,1,2
0,0.51,3630,word_scramble,memory,2,1
1,0.54,4554,math,memory,2,1
6,0.89,3302,logic,pattern,5,3
3,0.87,3123,riddle,logic,4,3
5,0.99,3403,logic,riddle,5,3
1,0.51,3520,word_scramble,memory,3,1
0,0.46,2140,word_scramble,memory,2,1
5,0.52,22901,logic,memory,2,2
1,0.67,5330,word_scramble,memory,3,1
0,0.54,4772,word_scramble,memory,3,1
5,0.9,1555,logic,riddle,5,3
6,0.87,3760,logic,pattern,5,3
1,0.75,7712,riddle,math,2,1
5,0.91,3964,logic,pattern,4,3
5,0.32,20633,math,memory,2,2
0,0.85,8383,math,riddle,1,1
0,0.72,11481,pattern,memory,1,1
4,0.54,15939,math,memory,2,2
3,0.34,24857,logic,word_scramble,1,2
3,1.0,2711,logic,riddle,4,3
6,0.98,3562,none,riddle,4,3
3,0.98,3722,none,riddle,4,3
0,0.41,5404,math,memory,3,1
0,0.59,4966,word_scramble,memory,2,1
0,0.42,5681,word_scramble,memory,3,1
6,0.89,1783,none,logic,5,3
3,0.88,3606,none,logic,4,3
5,0.6,13723,pattern,memory,2,2
5,0.56,24491,pattern,memory,1,2
2,0.78,11295,word_scramble,math,3,2
3,0.51,19281,math,word_scramble,1,2
0,0.7,5961,word_scramble,memory,3,1
2,0.64,5542,word_scramble,math,3,2
5,0.9,1794,riddle,logic,4,3
3,0.91,2167,logic,logic,5,3
3,0.51,22156,logic,quiz,2,2
6,0.94,2527,none,pattern,4,3
4,0.54,13873,logic,word_scramble,1,2
3,0.95,2695,riddle,pattern,5,3
2,0.64,6965,quiz,math,3,2
1,0.69,5122,math,memory,3,1
1,0.78,8151,none,riddle,2,1
4,0.92,2206,none,riddle,4,3
4,0.48,20830,pattern,memory,2,2
4,0.98,3953,riddle,logic,5,3
5,0.97,2846,riddle,pattern,5,3
0,0.7,8560,logic,memory,1,1
1,0.6,3363,word_scramble,memory,3,1
0,0.79,5550,word_scramble,quiz,1,1
3,0.49,20830,math,word_scramble,2,2
1,0.44,4861,math,memory,3,1
6,0.88,3882,none,riddle,5,3
3,0.87,3017,logic,pattern,4,3
3,0.73,7075,quiz,logic,4,3
6,0.86,3032,riddle,riddle,4,3
6,0.99,2186,riddle,pattern,4,3
0,0.52,2258,word_scramble,memory,3,1
3,0.88,2927,riddle,riddle,5,3
5,0.38,13412,pattern,memory,1,2
3,0.54,19385,logic,quiz,2,2
0,0.53,3861,word_scramble,memory,3,1
0,0.49,5452,word_scramble,memory,3,1
3,0.9,3080,logic,riddle,4,3
1,0.41,2897,math,memory,3,1
1,0.63,11153,math,pattern,2,1
3,0.44,16424,pattern,word_scramble,1,2
6,0.89,1523,none,pattern,5,3
0,0.63,5666,math,memory,2,1
3,0.95,3396,riddle,riddle,5,3
4,0.47,15688,logic,word_scramble,2,2
4,0.58,13898,pattern,word_scramble,1,2
5,0.51,21291,logic,word_scramble,1,2
5,0.6,17936,math,word_scramble,2,2
1,0.61,3891,word_scramble,memory,2,1
4,0.34,16824,pattern,quiz,2,2
2,0.69,8532,none,logic,3,2
1,0.65,5890,math,memory,3,1
5,0.95,3154,none,riddle,5,3
2,0.68,5972,quiz,memory,3,2
2,0.72,6097,logic,word_scramble,3,2
3,0.59,18768,math,quiz,1,2
0,0.67,2567,word_scramble,memory,3,1
1,0.78,9836,memory,quiz,2,1
2,0.84,9642,riddle,quiz,3,2
0,0.68,10942,riddle,pattern,1,1
1,0.68,5669,math,memory,3,1
3,0.91,1776,logic,pattern,4,3
0,0.6,4498,word_scramble,memory,3,1
1,0.66,8405,logic,memory,2,1
4,0.91,3405,riddle,pattern,4,3
1,0.69,3459,word_scramble,memory,3,1
0,0.54,5021,math,memory,3,1
0,0.7,9360,riddle,quiz,1,1
1,0.64,8124,word_scramble,word_scramble,2,1
3,0.43,13001,math,quiz,1,2
5,0.92,2314,riddle,logic,4,3
5,0.43,15923,math,word_scramble,1,2
3,0.91,3294,logic,logic,4,3
0,0.59,2128,word_scramble,memory,3,1
4,0.97,1871,riddle,riddle,4,3
3,0.85,6439,math,pattern,4,3
0,0.56,4270,word_scramble,memory,2,1
3,0.98,3955,riddle,logic,4,3
3,0.77,7359,none,quiz,4,3
2,0.76,11675,memory,word_scramble,3,2
0,0.81,5175,memory,memory,1,1
1,0.63,5304,math,memory,2,1
5,0.94,2007,none,pattern,5,3
3,0.54,16168,logic,word_scramble,1,2
6,0.9,3922,riddle,riddle,5,3
3,0.73,10874,math,quiz,4,3
0,0.81,11991,memory,quiz,1,1
0,0.62,3531,word_scramble,memory,3,1
6,0.89,1912,none,pattern,4,3
3,0.58,17373,pattern,quiz,2,2
5,0.98,3072,logic,logic,4,3
3,0.61,8831,word_scramble,math,4,3
0,0.66,5729,word_scramble,memory,3,1
5,0.33,16803,logic,quiz,1,2
3,0.93,1986,riddle,riddle,5,3
0,0.72,11292,word_scramble,logic,1,1
4,0.39,13151,math,quiz,1,2
6,0.96,2291,none,riddle,5,3
1,0.52,4421,word_scramble,memory,2,1
5,0.55,18807,logic,memory,1,2
0,0.82,9802,math,riddle,1,1
0,0.8,9103,quiz,word_scramble,1,1
3,0.61,10786,pattern,quiz,4,3
4,0.35,18337,logic,word_scramble,1,2
3,0.92,3969,none,logic,4,3
4,0.34,22201,logic,quiz,2,2
3,0.67,8139,math,memory,4,3
3,0.9,1719,riddle,logic,5,3
4,0.59,14422,logic,word_scramble,2,2
5,0.94,3951,logic,riddle,5,3
6,0.88,3805,logic,logic,5,3
3,0.98,2787,logic,logic,5,3
1,0.5,3513,word_scramble,memory,3,1
3,0.93,3906,riddle,pattern,5,3
3,0.8,7558,pattern,pattern,4,3
1,0.42,5862,word_scramble,memory,2,1
5,0.98,3084,none,pattern,4,3
0,0.47,3332,math,memory,3,1
0,0.56,4659,word_scramble,memory,3,1
3,0.34,18171,math,word_scramble,2,2
2,0.82,8516,memory,word_scramble,3,2
0,0.42,4907,word_scramble,memory,2,1
3,0.48,15924,pattern,memory,2,2
0,0.56,5711,word_scramble,memory,3,1
1,0.65,4431,math,memory,3,1
0,0.59,2545,word_scramble,memory,2,1
5,0.36,20242,math,word_scramble,2,2
0,0.65,4719,math,memory,3,1
5,0.96,2236,riddle,pattern,4,3
3,0.93,2963,none,logic,5,3
6,0.93,2558,logic,riddle,4,3
3,0.75,10168,logic,word_scramble,4,3
4,0.86,1566,riddle,logic,5,3
6,0.95,2388,none,logic,4,3
1,0.44,4172,word_scramble,memory,2,1
0,0.72,11631,math,pattern,1,1
3,0.79,10698,word_scramble,word_scramble,4,3
1,0.78,5963,riddle,quiz,2,1
1,0.72,6301,logic,math,2,1
3,0.85,9690,none,memory,4,3
0,0.84,5870,quiz,pattern,1,1
1,0.6,10927,pattern,pattern,2,1
0,0.64,11412,logic,logic,1,1
6,0.86,3131,logic,riddle,5,3
3,0.75,6701,none,pattern,4,3
6,0.91,1555,logic,riddle,4,3
1,0.61,9614,pattern,math,2,1
4,0.94,3792,logic,pattern,5,3
1,0.53,5299,math,memory,2,1
0,0.48,5427,word_scramble,memory,3,1
0,0.43,2910,word_scramble,memory,2,1
0,0.62,5420,math,memory,3,1
1,0.7,3138,math,memory,3,1
1,0.57,5130,word_scramble,memory,3,1
2,0.81,6426,quiz,riddle,3,2
5,0.43,14194,math,quiz,1,2
4,0.99,1938,none,logic,4,3
5,0.43,15385,logic,word_scramble,2,2
3,0.67,7488,riddle,pattern,4,3
0,0.77,8897,riddle,memory,1,1
0,0.62,5760,pattern,memory,1,1
5,0.99,3856,none,logic,5,3
0,0.76,10413,logic,word_scramble,1,1
0,0.65,4949,word_scramble,memory,3,1
3,0.37,18716,pattern,memory,1,2
3,0.84,9468,math,logic,4,3
1,0.46,3132,word_scramble,memory,3,1
4,0.46,21082,logic,quiz,1,2
0,0.66,2812,math,memory,2,1
0,0.73,6513,word_scramble,logic,1,1
4,0.94,2231,riddle,logic,5,3
3,0.48,19964,pattern,word_scramble,2,2
3,0.66,9914,none,quiz,4,3
1,0.65,2736,math,memory,3,1
1,0.52,5103,word_scramble,memory,2,1
1,0.45,3573,word_scramble,memory,3,1
0,0.62,2425,word_scramble,memory,3,1
4,0.96,3888,logic,pattern,5,3
0,0.75,8463,memory,riddle,1,1
1,0.76,5692,word_scramble,math,2,1
3,0.89,2487,none,pattern,5,3
3,0.91,3254,riddle,pattern,5,3
1,0.58,2768,word_scramble,memory,3,1
2,0.62,5491,word_scramble,quiz,3,2
3,0.47,22652,pattern,word_scramble,1,2
0,0.7,5632,word_scramble,memory,2,1
0,0.47,2746,math,memory,2,1
3,0.43,21901,logic,quiz,1,2
4,1.0,2234,logic,logic,5,3
4,0.38,14202,logic,quiz,1,2
5,0.94,1950,riddle,logic,4,3
1,0.64,4830,math,memory,2,1
5,0.94,3926,none,riddle,5,3
6,0.9,1862,none,pattern,4,3
0,0.79,9095,word_scramble,pattern,1,1
0,0.75,9915,memory,logic,1,1
4,0.59,17186,math,memory,2,2
1,0.59,3976,math,memory,3,1
3,0.85,3061,riddle,logic,5,3
0,0.62,4508,word_scramble,memory,2,1
4,0.51,17907,logic,memory,1,2
5,0.88,3204,riddle,riddle,4,3
4,0.85,3819,riddle,logic,4,3
6,1.0,2785,riddle,pattern,4,3
5,0.48,23700,pattern,memory,1,2
4,0.44,12199,pattern,memory,1,2
3,0.77,5015,none,quiz,4,3
3,0.52,15235,math,memory,1,2
4,0.41,16172,logic,word_scramble,1,2
4,0.31,12807,pattern,quiz,1,2
3,0.6,10421,math,word_scramble,4,3
0,0.57,4230,math,memory,2,1
3,0.37,18656,math,word_scramble,2,2
1,0.6,3411,math,memory,2,1
5,0.43,21706,logic,word_scramble,1,2
2,0.7,6349,math,riddle,3,2
3,0.9,2904,logic,logic,4,3
0,0.51,2871,word_scramble,memory,3,1
4,0.41,15196,logic,quiz,1,2
4,0.56,18798,logic,word_scramble,1,2
1,0.41,3439,math,memory,3,1
0,0.46,3019,word_scramble,memory,3,1
1,0.42,3416,math,memory,3,1
0,0.77,9973,word_scramble,riddle,1,1
3,0.82,8023,riddle,quiz,4,3
3,0.38,20749,pattern,quiz,2,2
3,0.87,3486,none,riddle,4,3
5,0.55,15511,logic,quiz,2,2
0,0.72,6455,memory,pattern,1,1
0,0.5,2470,word_scramble,memory,3,1
1,0.7,2772,math,memory,2,1
1,0.51,4050,word_scramble,memory,2,1
5,0.94,2619,logic,pattern,5,3
1,0.57,2887,word_scramble,memory,3,1
5,0.55,15222,pattern,word_scramble,2,2
2,0.7,5345,pattern,math,3,2
1,0.69,9954,quiz,math,2,1
5,0.93,2832,riddle,riddle,4,3
4,0.38,24033,logic,quiz,2,2
1,0.55,5819,math,memory,3,1
3,0.5,15027,logic,quiz,2,2
2,0.67,11890,quiz,math,3,2
3,0.74,6692,word_scramble,quiz,4,3
1,0.62,4276,math,memory,3,1
3,0.37,23625,math,word_scramble,1,2
5,0.3,17221,logic,word_scramble,2,2
0,0.6,5345,word_scramble,memory,2,1
3,0.77,5954,none,logic,4,3
3,0.33,21991,logic,quiz,1,2
4,0.44,14664,logic,quiz,2,2
4,0.41,17070,logic,memory,2,2
0,0.64,7893,pattern,word_scramble,1,1
5,0.52,12480,math,memory,2,2
1,0.67,5903,math,memory,2,1
3,0.74,6947,quiz,pattern,4,3
4,0.98,1871,none,riddle,4,3
0,0.51,3265,word_scramble,memory,3,1
3,0.34,21153,logic,memory,1,2
0,0.59,2576,word_scramble,memory,2,1
2,0.79,6822,none,riddle,3,2
1,0.83,6117,pattern,riddle,2,1
1,0.65,5616,math,memory,2,1
1,0.65,5836,word_scramble,memory,3,1
0,0.75,10668,math,memory,1,1
2,0.78,10651,memory,memory,3,2
1,0.52,4611,math,memory,2,1
5,0.95,1723,riddle,riddle,4,3
1,0.67,11359,logic,logic,2,1
3,0.4,19166,logic,word_scramble,2,2
2,0.6,6824,quiz,math,3,2
3,0.45,18723,math,memory,1,2
5,0.55,17634,logic,quiz,2,2
1,0.77,7914,pattern,memory,2,1
3,0.38,13784,logic,memory,2,2
5,0.99,1790,none,pattern,5,3
5,0.91,2654,riddle,pattern,4,3
2,0.76,7045,memory,riddle,3,2
5,0.86,1754,none,logic,4,3
1,0.6,5087,math,logic,2,1
3,0.77,7829,quiz,math,4,3
5,0.36,12758,math,word_scramble,2,2
4,1.0,3098,logic,pattern,4,3
3,0.78,5601,word_scramble,math,4,3
6,0.96,2209,riddle,pattern,4,3
5,0.45,23639,logic,word_scramble,1,2
0,0.83,8201,quiz,riddle,1,1
2,0.7,11660,math,math,3,2
1,0.66,5112,word_scramble,pattern,2,1
0,0.55,5849,math,memory,3,1
1,0.73,6307,memory,math,2,1
3,0.92,3005,riddle,pattern,4,3
0,0.7,5876,word_scramble,memory,2,1
5,0.39,20130,math,word_scramble,2,2
4,0.54,18711,pattern,memory,2,2
0,0.4,5974,word_scramble,memory,2,1
3,0.73,9526,quiz,memory,4,3
4,0.96,3738,riddle,riddle,5,3
0,0.46,3222,math,memory,3,1
1,0.64,6148,logic,riddle,2,1
3,0.38,18282,pattern,word_scramble,1,2
4,0.49,12760,math,word_scramble,1,2
2,0.63,11959,pattern,memory,3,2
4,0.96,2114,none,riddle,5,3
5,0.99,3100,none,riddle,4,3
4,0.98,3865,riddle,riddle,5,3
0,0.82,10199,logic,memory,1,1
0,0.8,9635,pattern,pattern,1,1
4,0.38,14655,logic,word_scramble,1,2
6,0.98,3204,none,riddle,5,3
5,0.87,2566,riddle,riddle,4,3
4,0.5,16361,math,word_scramble,2,2
1,0.69,2078,word_scramble,memory,2,1
0,0.63,4273,word_scramble,memory,3,1
0,0.41,4545,word_scramble,memory,3,1
3,0.31,24157,pattern,quiz,1,2
2,0.81,7304,math,word_scramble,3,2
4,0.47,16500,math,word_scramble,1,2
3,0.53,17936,math,word_scramble,2,2
4,0.95,3342,riddle,logic,5,3
6,0.96,3472,riddle,logic,4,3
3,0.89,2839,riddle,logic,4,3
1,0.69,5603,math,memory,3,1
4,0.86,1770,none,riddle,5,3
3,0.54,22525,pattern,memory,2,2
1,0.65,4098,math,memory,3,1
3,0.35,12428,pattern,word_scramble,1,2
0,0.6,10726,math,word_scramble,1,1
0,0.49,3114,word_scramble,memory,2,1
5,0.56,19778,logic,memory,2,2
5,0.86,2798,riddle,riddle,5,3
3,0.55,19405,pattern,quiz,1,2
1,0.61,4593,math,memory,3,1
1,0.67,5845,math,memory,2,1
2,0.68,11676,pattern,pattern,3,2
3,0.48,24978,logic,quiz,1,2
1,0.68,4254,math,memory,2,1
1,0.45,5568,word_scramble,memory,2,1
4,0.46,12270,pattern,quiz,1,2
1,0.7,11753,word_scramble,pattern,2,1
3,0.57,22792,logic,word_scramble,2,2
1,0.4,3283,math,memory,3,1
1,0.62,7080,math,pattern,2,1
3,0.31,13093,logic,memory,2,2
4,0.57,22915,pattern,word_scramble,1,2
1,0.7,3126,word_scramble,memory,2,1
3,0.97,3646,riddle,logic,5,3
1,0.52,5873,word_scramble,memory,2,1
5,0.58,16680,math,quiz,1,2
1,0.53,3418,math,memory,3,1
1,0.49,5551,math,memory,3,1
1,0.42,5116,word_scramble,memory,2,1
5,0.93,2295,none,logic,5,3
4,0.47,23316,pattern,word_scramble,2,2
0,0.66,2367,math,memory,3,1
0,0.52,5160,math,memory,3,1
1,0.84,9076,word_scramble,quiz,2,1
3,0.97,3563,none,riddle,5,3
6,0.98,2283,none,pattern,5,3
5,0.56,18648,logic,memory,2,2
4,0.9,2107,logic,logic,4,3
6,0.96,1578,riddle,riddle,5,3
3,0.82,9027,logic,math,4,3
1,0.41,3128,word_scramble,memory,2,1
5,0.37,24222,math,word_scramble,1,2
0,0.55,2513,math,memory,2,1
1,0.79,10374,logic,logic,2,1
0,0.42,4980,word_scramble,memory,2,1
0,0.78,7568,none,word_scramble,1,1
3,0.97,1902,riddle,logic,5,3
0,0.74,7508,memory,memory,1,1
0,0.64,10188,pattern,word_scramble,1,1
2,0.85,9456,word_scramble,logic,3,2
2,0.67,8944,logic,riddle,3,2
1,0.48,4315,math,memory,3,1
5,0.59,15900,math,word_scramble,1,2
3,0.92,2531,logic,riddle,4,3
4,0.85,3401,riddle,pattern,5,3
1,0.49,4262,math,memory,3,1
4,0.36,18117,pattern,quiz,1,2
2,0.69,10726,quiz,logic,3,2
2,0.69,6988,none,memory,3,2
1,0.46,5857,word_scramble,memory,2,1
4,0.52,22583,pattern,memory,1,2
3,0.62,6334,word_scramble,riddle,4,3
2,0.72,5842,none,quiz,3,2
3,0.88,3250,logic,riddle,4,3
0,0.62,7496,none,word_scramble,1,1
1,0.59,4830,word_scramble,memory,2,1
1,0.51,5931,math,memory,2,1
4,0.5,13837,pattern,quiz,1,2
3,0.73,9006,logic,memory,4,3
6,1.0,2855,logic,pattern,4,3
4,0.35,15622,math,word_scramble,2,2
6,0.94,2036,riddle,pattern,5,3
4,0.9,3586,logic,riddle,5,3
3,0.39,19136,pattern,word_scramble,1,2
1,0.69,6704,math,riddle,2,1
1,0.63,3745,math,memory,3,1
6,0.91,3333,none,pattern,5,3
1,0.54,5699,word_scramble,memory,3,1
0,0.73,8200,riddle,quiz,1,1
5,0.9,3301,none,pattern,4,3
4,0.36,13541,logic,word_scramble,1,2
3,0.89,2685,riddle,logic,5,3
5,0.88,3970,logic,riddle,5,3
1,0.78,8814,riddle,quiz,2,1
0,0.83,5710,word_scramble,pattern,1,1
1,0.7,6490,pattern,riddle,2,1
5,0.32,21060,pattern,memory,2,2
0,0.57,2622,math,memory,3,1
5,0.4,12145,logic,quiz,1,2
1,0.51,5853,word_scramble,memory,2,1
3,0.49,19321,pattern,memory,1,2
1,0.48,3683,math,memory,3,1
3,0.79,5578,word_scramble,word_scramble,4,3
5,0.96,3513,none,riddle,5,3
5,1.0,3628,none,riddle,4,3
6,0.86,2309,logic,pattern,4,3
0,0.82,8548,pattern,quiz,1,1
3,0.94,3636,riddle,riddle,4,3
4,0.95,3509,riddle,riddle,5,3
0,0.69,6851,math,pattern,1,1
4,0.54,22859,math,word_scramble,1,2
4,0.31,14695,pattern,word_scramble,1,2
5,0.87,2826,logic,riddle,5,3
3,0.85,3752,none,logic,4,3
2,0.82,10125,memory,logic,3,2
4,0.86,2998,riddle,logic,5,3
3,0.76,10915,word_scramble,logic,4,3
5,0.98,2531,riddle,logic,5,3
0,0.6,2838,word_scramble,memory,3,1
0,0.49,3467,math,memory,3,1
2,0.62,9979,none,riddle,3,2
1,0.44,3892,word_scramble,memory,2,1
3,0.89,3089,riddle,pattern,4,3
0,0.7,5324,math,memory,2,1
3,0.5,12935,math,word_scramble,2,2
0,0.78,7563,memory,riddle,1,1
4,0.91,3798,none,riddle,5,3
3,0.71,5699,riddle,logic,4,3
2,0.7,11412,word_scramble,memory,3,2
1,0.48,3860,word_scramble,memory,3,1
1,0.57,3718,word_scramble,memory,3,1
1,0.46,4623,word_scramble,memory,2,1
0,0.58,2513,math,memory,3,1
2,0.79,6943,pattern,pattern,3,2
4,0.53,12954,math,memory,1,2
5,0.36,12999,math,memory,1,2
5,0.92,1629,logic,pattern,4,3
1,0.57,5935,word_scramble,memory,2,1
2,0.61,5130,pattern,math,3,2
0,0.48,2826,math,memory,3,1
3,0.44,13200,pattern,quiz,1,2
0,0.53,5762,math,memory,3,1
2,0.62,6200,logic,memory,3,2
5,0.9,1965,none,riddle,4,3
1,0.53,3346,word_scramble,memory,2,1
1,0.46,4785,math,memory,3,1
5,0.48,15876,logic,word_scramble,2,2
4,0.96,2889,none,pattern,5,3
